Area,Genre,Name,Platform,Publisher,SumofRank,SumOfSales,Year
JP_Sales,Adventure,Chaos;Child,PSV,5pb,12935,0.05,2015
JP_Sales,Adventure,Chaos;Head - Love Chu*Chu!,PSP,5pb,13687,0.04,2011
JP_Sales,Adventure,Chaos;Head - Love Chu*Chu!,X360,5pb,14360,0.03,2010
JP_Sales,Adventure,Chaos;Head Noah,PSP,5pb,15117,0.02,2010
JP_Sales,Adventure,Chaos;Head Noah,PSV,5pb,16275,0.01,2014
JP_Sales,Adventure,Chronicles of Mystery: The Secret Tree of Life,DS,City Interactive,11474,0,2011
JP_Sales,Adventure,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,Gust,10785,0.1,2012
JP_Sales,Adventure,Clannad,PS3,Prototype,14244,0.03,2011
JP_Sales,Adventure,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,Prototype,14800,0.03,2010
JP_Sales,Adventure,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PSP,Prototype,15025,0.02,2010
JP_Sales,Adventure,Clock Zero: Shuuen no Ichibyou Portable,PSP,Idea Factory,14015,0.04,2011
JP_Sales,Adventure,Clover no Kuni no Alice: Wonderful Wonder World,PS2,Prototype,14925,0.02,2010
JP_Sales,Adventure,Clover no Kuni no Alice: Wonderful Wonder World,PSP,Quinrose,15699,0.02,2011
JP_Sales,Adventure,Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,Disney Interactive Studios,3016,0,2010
JP_Sales,Adventure,Code:Realize - Sousei no Himegimi,PSV,Idea Factory,8947,0.03,2014
JP_Sales,Adventure,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,Avanquest,16053,0,2011
JP_Sales,Adventure,Corpse Party: Blood Covered - Repeated Fear,3DS,5pb,13933,0.04,2015
JP_Sales,Adventure,Corpse Party: Blood Covered - Repeated Fear,PSP,5pb,13144,0.05,2010
JP_Sales,Adventure,Corpse Party: Blood Drive,PSV,Marvelous Interactive,6795,0.06,2014
JP_Sales,Adventure,Corpse Party: Book of Shadows,PSP,5pb,13560,0.04,2011
JP_Sales,Adventure,Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,Namco Bandai Games,12423,0.06,2014
JP_Sales,Adventure,Crime Lab: Body of Evidence,DS,City Interactive,11996,0,2010
JP_Sales,Adventure,Cross + Channel,PSP,CyberFront,15747,0.02,2010
JP_Sales,Adventure,Cross Channel: In Memory of All People,X360,CyberFront,15022,0.02,2011
JP_Sales,Adventure,CSI: Fatal Conspiracy,PC,Ubisoft,13793,0,2010
JP_Sales,Adventure,CSI: Fatal Conspiracy,PS3,Ubisoft,7921,0,2010
JP_Sales,Adventure,CSI: Fatal Conspiracy,Wii,Ubisoft,7209,0,2010
JP_Sales,Adventure,CSI: Fatal Conspiracy,X360,Ubisoft,8357,0,2010
JP_Sales,Adventure,CSI: Unsolved!,DS,Ubisoft,7612,0,2010
JP_Sales,Adventure,CV Casting Voice,PS3,Namco Bandai Games,15425,0.02,2014
JP_Sales,Adventure,D.C. III: Da Capo III,PSP,Kadokawa Games,14880,0.03,2013
JP_Sales,Adventure,Da Capo I & II Plus Situation Portable,PSP,Kadokawa Shoten,13963,0.04,2010
JP_Sales,Adventure,Daiya no Kuni no Alice: Wonderful Mirror World,PSP,Quinrose,16319,0.01,2013
JP_Sales,Adventure,Date A Live: Arusu Install,PS3,Compile Heart,15255,0.02,2014
JP_Sales,Adventure,Date A Live: Rine Utopia,PS3,Compile Heart,13792,0.04,2013
JP_Sales,Adventure,Datenshi no Amai Yuuwaku x Kaikan Phrase,DS,FuRyu,16092,0.01,2010
JP_Sales,Adventure,Death Connection Portable,PSP,Idea Factory,16297,0.01,2011
JP_Sales,Adventure,Deponia,PC,Daedalic,8748,0,2012
JP_Sales,Adventure,Detective Conan: Marionette Symphony,3DS,Namco Bandai Games,13275,0.05,2013
JP_Sales,Adventure,Detective Opera: Milky Holmes 2,PSP,BushiRoad,14609,0.03,2012
JP_Sales,Adventure,Diabolik Lovers,PSP,Idea Factory,13284,0.05,2012
JP_Sales,Adventure,Diabolik Lovers: More Blood,PSP,Idea Factory,14205,0.03,2013
JP_Sales,Adventure,Diabolik Lovers: More Blood,PSV,Idea Factory,15228,0.02,2015
JP_Sales,Adventure,Disgaea Infinite,PSP,Nippon Ichi Software,11270,0.01,2010
JP_Sales,Adventure,Disney Fairies: Tinker Bell and the Great Fairy Rescue,DS,Disney Interactive Studios,5342,0,2010
JP_Sales,Adventure,Disney Magical World,3DS,Nintendo,2263,0.53,2013
JP_Sales,Adventure,Doctor Lautrec and the Forgotten Knights,3DS,Konami Digital Entertainment,8509,0.03,2011
JP_Sales,Adventure,Doctor Who: Evacuation Earth,DS,Asylum Entertainment,8573,0,2010
JP_Sales,Adventure,Doctor Who: Return to Earth,Wii,Asylum Entertainment,7935,0,2010
JP_Sales,Adventure,Doki-Doki Universe,PSV,Sony Computer Entertainment,12746,0,2013
JP_Sales,Adventure,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,Happinet,13773,0.04,2014
JP_Sales,Adventure,Dragon's Lair Trilogy,Wii,Destineer,8649,0,2010
JP_Sales,Adventure,Dramatical Murder Re:code,PSV,Nitroplus,16560,0.01,2014
JP_Sales,Adventure,Dream C Club: GoGo,PS3,D3Publisher,15842,0.02,2014
JP_Sales,Adventure,Dream Chronicles,DS,Zoo Games,15173,0,2010
JP_Sales,Adventure,Dunamis 15,PS3,5pb,15062,0.02,2011
JP_Sales,Adventure,Dunamis 15,X360,5pb,15778,0.02,2011
JP_Sales,Adventure,Durarara!! 3-way Standoff,PSP,ASCII Media Works,13160,0.05,2010
JP_Sales,Adventure,Durarara!! 3way Standoff: Alley,PSP,Kadokawa Shoten,13794,0.04,2011
JP_Sales,Adventure,Edna & Harvey: Harvey's New Eyes,PC,Rondomedia,11230,0,2011
JP_Sales,Adventure,ef - a fairy tale of the two.,PS2,Comfort,16291,0.01,2010
JP_Sales,Adventure,Emily Archer and the Curse of Tutankhamun,DS,Mastertronic,14527,0,2011
JP_Sales,Adventure,Escape The Museum,DS,Astragon,7904,0,2010
JP_Sales,Adventure,FairlyLife: MiracleDays,PSP,Piacci,16294,0.01,2010
JP_Sales,Adventure,Fancy Nancy: Tea Party Time!,DS,THQ,8193,0,2010
JP_Sales,Adventure,Fate/hollow ataraxia,PSV,Type-Moon,10699,0.1,2014
JP_Sales,Adventure,Fate/Stay Night [Réalta Nua],PSV,Kadokawa Shoten,12756,0.06,2012
JP_Sales,Adventure,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,Russel,15704,0.02,2010
JP_Sales,Adventure,Gabrielle's Ghostly Groove 3D,3DS,Funbox Media,10240,0,2011
JP_Sales,Adventure,Gakuen Hetalia,DS,Idea Factory,16318,0.01,2012
JP_Sales,Adventure,Gakuen Hetalia Portable,PSP,Idea Factory,13700,0.04,2011
JP_Sales,Adventure,Gakuen K: Wonderful School Days,PSP,Idea Factory,15416,0.02,2014
JP_Sales,Adventure,Game of Thrones (Telltale),PS3,Telltale Games,12640,0,2015
JP_Sales,Adventure,Game of Thrones (Telltale),PS4,Telltale Games,13348,0,2015
JP_Sales,Adventure,Game of Thrones (Telltale),X360,Telltale Games,14198,0,2015
JP_Sales,Adventure,Game of Thrones (Telltale),XOne,Telltale Games,14592,0,2015
JP_Sales,Adventure,Gekka Ryouran Romance,PSP,Idea Factory,15286,0.02,2011
JP_Sales,Adventure,Getsuei Gakuen: kou,PSV,Arc System Works,16438,0.01,2013
JP_Sales,Adventure,Ghost Trick: Phantom Detective,DS,Capcom,4621,0.12,2010
JP_Sales,Adventure,Ginga Tetsudou 999 DS,DS,Culture Brain,15713,0.02,2010
JP_Sales,Adventure,Golden Time: Vivid Memories,PSV,ASCII Media Works,16433,0.01,2014
JP_Sales,Adventure,Goodbye Deponia,PC,Daedalic Entertainment,11815,0,2013
JP_Sales,Adventure,Goosebumps: The Game,3DS,WayForward Technologies,12889,0,2015
JP_Sales,Adventure,Gormiti: The Lords of Nature!,DS,Konami Digital Entertainment,12673,0,2010
JP_Sales,Adventure,Gormiti: The Lords of Nature!,Wii,Konami Digital Entertainment,13544,0,2010
JP_Sales,Adventure,Gray Matter,PC,DTP Entertainment,11211,0,2011
JP_Sales,Adventure,Gray Matter,X360,DTP Entertainment,13441,0,2011
JP_Sales,Adventure,Great Edo Blacksmith,PSV,Nippon Ichi Software,14473,0.03,2014
JP_Sales,Adventure,Grisaia no Kajitsu: La Fruit de la Grisaia,PSP,Prototype,16574,0.01,2013
JP_Sales,Adventure,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,Prototype,15948,0.02,2014
JP_Sales,Adventure,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,Prototype,15644,0.02,2014
JP_Sales,Adventure,Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,11980,0.07,2014
JP_Sales,Adventure,Hakuoki: Stories of the Shinsengumi,PS3,Idea Factory,13038,0.03,2010
JP_Sales,Adventure,Hakuouki DS,DS,Idea Factory,11754,0.07,2010
JP_Sales,Adventure,Hakuouki SSL: Sweet School Life,PSV,Idea Factory,13447,0.05,2014
JP_Sales,Adventure,Hakuouki: Reimeiroku,PS2,Idea Factory,12868,0.05,2010
JP_Sales,Adventure,Hakuouki: Reimeiroku Portable,PSP,Idea Factory,13766,0.04,2011
JP_Sales,Adventure,Hakuouki: Yuugi Roku,PSP,Idea Factory,11881,0.07,2010
JP_Sales,Adventure,Hakuouki: Yuugi Roku DS,DS,Idea Factory,15337,0.02,2011
JP_Sales,Adventure,Hakuouki: Zuisouroku DS,DS,Idea Factory,14096,0.04,2011
JP_Sales,Adventure,Hakuouki: Zuisouroku Portable,PSP,Idea Factory,10921,0.09,2010
JP_Sales,Adventure,Hallowed Legends: Samhain,PC,Focus Home Interactive,14311,0,2011
JP_Sales,Adventure,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,Alchemist,15466,0.02,2010
JP_Sales,Adventure,Hanaoni: Koisomeru Koku - Eikyuu no Shirushi,PSP,Idea Factory,13806,0.04,2011
JP_Sales,Adventure,Hanasaku Manimani,PSV,5pb,16563,0.01,2014
JP_Sales,Adventure,"Hanayaka Kana, Ware ga Ichizoku",PSP,Idea Factory,16265,0.01,2010
JP_Sales,Adventure,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,Idea Factory,15724,0.02,2013
JP_Sales,Adventure,Hanayamata: Yosakoi Live,PSV,Namco Bandai Games,16172,0.01,2014
JP_Sales,Adventure,HatsuKare * Renai Debut Sengen!,PSP,FuRyu,15081,0.02,2013
JP_Sales,Adventure,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,PSP,Quinrose,15192,0.02,2011
JP_Sales,Adventure,Heart no Kuni no Alice: Wonderful Twin World,PSP,Quinrose,16446,0.01,2014
JP_Sales,Adventure,Heavy Rain,PS3,Sony Computer Entertainment,448,0.06,2010
JP_Sales,Adventure,Hello Kitty Seasons,Wii,Namco Bandai Games,6901,0,2010
JP_Sales,Adventure,Hello Kitty: Birthday Adventures,DS,Namco Bandai Games,8001,0,2010
JP_Sales,Adventure,Hidden Mysteries: Vampire Secrets,DS,Astragon,7788,0,2010
JP_Sales,Adventure,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,DS,Alchemist,14615,0.03,2010
JP_Sales,Adventure,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,Idea Factory,14514,0.03,2011
JP_Sales,Adventure,Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,PSP,Idea Factory,16240,0.01,2010
JP_Sales,Adventure,Himawari: Pebble in the Sky Portable,PSP,Kadokawa Shoten,16030,0.01,2010
JP_Sales,Adventure,Hitotsu Tobashi Renai V,PSV,Kaga Create,16122,0.01,2015
JP_Sales,Adventure,Horrid Henry: Missions of Mischief,DS,SouthPeak Games,8110,0,2010
JP_Sales,Adventure,Horrid Henry: Missions of Mischief,Wii,SouthPeak Games,15437,0,2010
JP_Sales,Adventure,Horrid Henry's Horrid Adventure,DS,Asylum Entertainment,11456,0,2010
JP_Sales,Adventure,House M.D.,DS,Mindscape,14269,0,2010
JP_Sales,Adventure,How to Train Your Dragon 2,3DS,Little Orbit,6766,0,2014
JP_Sales,Adventure,How to Train Your Dragon 2,PS3,Little Orbit,9450,0,2014
JP_Sales,Adventure,How to Train Your Dragon 2,Wii,Little Orbit,6268,0,2014
JP_Sales,Adventure,How to Train Your Dragon 2,WiiU,Little Orbit,11037,0,2014
JP_Sales,Adventure,How to Train Your Dragon 2,X360,Little Orbit,7660,0,2014
JP_Sales,Adventure,I Doll U,PSV,Idea Factory,15935,0.02,2015
JP_Sales,Adventure,I Don't Have Many Friends Portable,PSP,Namco Bandai Games,11944,0.07,2012
JP_Sales,Adventure,iCarly 2: iJoin The Click!,DS,Activision,6216,0,2010
JP_Sales,Adventure,iCarly 2: iJoin The Click!,Wii,Activision,10720,0,2010
JP_Sales,Adventure,Infinite Stratos 2: Ignition Hearts,PS3,5pb,14766,0.03,2014
JP_Sales,Adventure,Infinite Stratos 2: Ignition Hearts,PSV,5pb,14395,0.03,2014
JP_Sales,Adventure,Instant Brain,X360,Cave,16047,0.01,2011
JP_Sales,Adventure,Ishin Renka: Ryouma Gaiden,PSP,D3Publisher,16361,0.01,2010
JP_Sales,Adventure,Isshoni Gohan. Portable,PSP,Boost On,16158,0.01,2013
JP_Sales,Adventure,"Iza, Shutsujin! Koisen",PSP,Quinrose,16089,0.01,2011
JP_Sales,Adventure,James Noir's Hollywood Crimes,3DS,Ubisoft,8731,0,2011
JP_Sales,Adventure,Jinguuji Saburou DS: Akai Chou,DS,Arc System Works,15367,0.02,2010
JP_Sales,Adventure,Joker no Kuni no Alice: Wonderful Wonder World,PSP,Quinrose,15382,0.02,2011
JP_Sales,Adventure,Journey,PS3,Sony Computer Entertainment Europe,6619,0,2012
JP_Sales,Adventure,Kadenz fermata//Akkord:fortissimo,PSV,5pb,15860,0.02,2014
JP_Sales,Adventure,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,Alchemist,14676,0.03,2011
JP_Sales,Adventure,Kaleidoeve,PSV,HuneX,15796,0.02,2015
JP_Sales,Adventure,Kami Naru Kimi to,PSP,Idea Factory,14961,0.02,2011
JP_Sales,Adventure,Kamigami no Asobi,PSP,Broccoli,14661,0.03,2013
JP_Sales,Adventure,Kana: Imouto,PSP,CyberFront,16106,0.01,2010
JP_Sales,Adventure,Kannou Mukashi Banashi Portable,PSP,Idea Factory,15226,0.02,2012
JP_Sales,Adventure,Kazoku Keikaku,PSP,CyberFront,15481,0.02,2010
JP_Sales,Adventure,Kimi ni Todoke: Tsutaeru Kimochi,DS,Banpresto,13449,0.05,2011
JP_Sales,Adventure,Kinect Rush: A Disney Pixar Adventure,X360,Microsoft Game Studios,3376,0,2012
JP_Sales,Adventure,Kiniro no Corda 3,3DS,Tecmo Koei,16531,0.01,2015
JP_Sales,Adventure,Kiniro no Corda 3,PS2,Tecmo Koei,14404,0.03,2010
JP_Sales,Adventure,Kiniro no Corda 3,PSP,Tecmo Koei,10827,0.09,2010
JP_Sales,Adventure,Kiss Bell,PSV,Giga,15884,0.02,2014
JP_Sales,Adventure,Kisuato,PSV,TGL,14816,0.03,2015
JP_Sales,Adventure,Koi to Senkyo to Chocolate Portable,PSP,Kadokawa Shoten,12993,0.05,2012
JP_Sales,Adventure,Koisuru Otome to Shugo no Tate Portable,PSP,Alchemist,15617,0.02,2010
JP_Sales,Adventure,Kurogane Kaikitan,PSV,Minato Station,16269,0.01,2015
JP_Sales,Adventure,Kurohyou: Ryu ga Gotoku Shinshou,PSP,Sega,5983,0.29,2010
JP_Sales,Adventure,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,3DS,ChunSoft,14458,0.03,2012
JP_Sales,Adventure,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,ChunSoft,14909,0.03,2012
JP_Sales,Adventure,Kyoukai Senjou no Horizon Portable,PSP,Kadokawa Shoten,12824,0.05,2013
JP_Sales,Adventure,L.A. Noire,PS3,Take-Two Interactive,418,0.12,2011
JP_Sales,Adventure,L.A. Noire,X360,Take-Two Interactive,550,0.02,2011
JP_Sales,Adventure,L.A. Noire: The Complete Edition,PC,Take-Two Interactive,6707,0,2011
JP_Sales,Adventure,Last Escort: Club Katze,PS2,D3Publisher,16114,0.01,2010
JP_Sales,Adventure,Last Escort: Club Katze,PSP,D3Publisher,14388,0.03,2010
JP_Sales,Adventure,Last Window: The Secret of Cape West,DS,Nintendo,7039,0.09,2010
JP_Sales,Adventure,LEGO Legends of Chima: Laval's Journey,3DS,Warner Bros. Interactive Entertainment,5821,0,2013
JP_Sales,Adventure,LEGO Legends of Chima: Laval's Journey,DS,Unknown,14355,0,2013
JP_Sales,Adventure,LEGO Legends of Chima: Laval's Journey,PSV,Warner Bros. Interactive Entertainment,8639,0,2013
JP_Sales,Adventure,Lilpri DS: Hime-Chen! Apple Pink,DS,Sega,14983,0.02,2010
JP_Sales,Adventure,Little Busters! Converted Edition,PSP,Prototype,13668,0.04,2010
JP_Sales,Adventure,Lost Horizon,PC,Deep Silver,9948,0,2010
JP_Sales,Adventure,Love Once: Mermaid's Tears,PS3,Unknown,15180,0.02,2011
JP_Sales,Adventure,Lucian Bee's: Justice Yellow / Evil Violet,PS2,5pb,12193,0.07,2010
JP_Sales,Adventure,Lupin Sansei: Shijou Saidai no Zunousen,DS,Namco Bandai Games,11858,0.07,2010
JP_Sales,Adventure,Magicka Collection,PC,Unknown,14847,0,2011
JP_Sales,Adventure,Mahouka Koukou no Rettousei: Out of Order,PSV,Namco Bandai Games,12612,0.06,2014
JP_Sales,Adventure,Majin and the Forsaken Kingdom,PS3,Namco Bandai Games,5987,0.01,2010
JP_Sales,Adventure,Majin and the Forsaken Kingdom,X360,Namco Bandai Games,7816,0,2010
JP_Sales,Adventure,Marginal #4: Idol of Supernova,PSV,Idea Factory,16110,0.01,2014
JP_Sales,Adventure,Marriage Royale: Prism Story,PSP,ASCII Media Works,13093,0.05,2010
JP_Sales,Adventure,Martian Panic,Wii,Unknown,11277,0,2010
JP_Sales,Adventure,Mashiro Iro Symphony: *mutsu-no-hana,PSP,Comfort,14199,0.03,2011
JP_Sales,Adventure,Megamind: Mega Team Unite,Wii,THQ,6846,0,2010
JP_Sales,Adventure,Megamind: The Blue Defender,DS,THQ,6410,0,2010
JP_Sales,Adventure,Megamind: The Blue Defender,PSP,THQ,9443,0,2010
JP_Sales,Adventure,Meiji Toukyou Renka,PSP,Broccoli,15509,0.02,2013
JP_Sales,Adventure,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,Namco Bandai Games,12364,0.06,2011
JP_Sales,Adventure,Memories Off: Yubikiri no Kikou,PSP,5pb,15756,0.02,2011
JP_Sales,Adventure,Memories Off: Yubikiri no Kioku,X360,5pb,15739,0.02,2010
JP_Sales,Adventure,Metal Gear Solid: The Legacy Collection,PS3,Konami Digital Entertainment,4917,0.03,2013
JP_Sales,Adventure,Midnight Mysteries: The Edgar Allan Poe Conspiracy,DS,Foreign Media Games,9426,0,2010
JP_Sales,Adventure,Minecraft: Story Mode,PC,Mojang,11592,0,2015
JP_Sales,Adventure,Minecraft: Story Mode,PS3,Mojang,2952,0,2015
JP_Sales,Adventure,Minecraft: Story Mode,PS4,Mojang,3037,0,2015
JP_Sales,Adventure,Minecraft: Story Mode,X360,Mojang,2287,0,2015
JP_Sales,Adventure,Minecraft: Story Mode,XOne,Mojang,3712,0,2015
JP_Sales,Adventure,Misshitsu no Sacrifice,PSP,D3Publisher,15977,0.02,2010
JP_Sales,Adventure,Miyako,PSP,Idea Factory,15552,0.02,2010
JP_Sales,Adventure,Monkey Island: Special Edition Collection,PC,LucasArts,8219,0,2011
JP_Sales,Adventure,Monkey Island: Special Edition Collection,PS3,Activision,10151,0,2011
JP_Sales,Adventure,Monkey Island: Special Edition Collection,X360,Activision,12405,0,2011
JP_Sales,Adventure,Mother Goose no Himitsu no Yakata,PSP,Quinrose,14415,0.03,2011
JP_Sales,Adventure,Motto NUGA-CEL!,PSP,Idea Factory,15553,0.02,2010
JP_Sales,Adventure,Moujuutsukai to Oujisama,PS2,Idea Factory,15773,0.02,2010
JP_Sales,Adventure,Moujuutsukai to Oujisama Portable,PSP,Idea Factory,15217,0.02,2011
JP_Sales,Adventure,Moujuutsukai to Oujisama: Snow Bride,PS2,Idea Factory,15296,0.02,2011
JP_Sales,Adventure,Moujuutsukai to Oujisama: Snow Bride Portable,PSP,Idea Factory,15132,0.02,2012
JP_Sales,Adventure,Murder in Venice,DS,City Interactive,10702,0,2011
JP_Sales,Adventure,Mystery Case Files: The Malgrave Incident,Wii,Nintendo,4923,0,2011
JP_Sales,Adventure,Mystery Stories: Curse of the Ancient Spirits,DS,GSP,10812,0,2011
JP_Sales,Adventure,Nancy Drew: Alibi In Ashes,PC,Her Interactive,14285,0,2011
JP_Sales,Adventure,Narcissus: Moshimo Ashita ga Runara,PSP,Kadokawa Shoten,15955,0.02,2010
JP_Sales,Adventure,Natsuzora no Monologue,PSP,Otomate,16352,0.01,2013
JP_Sales,Adventure,NCIS,PC,Ubisoft,13633,0,2011
JP_Sales,Adventure,NCIS,PS3,Ubisoft,9616,0,2011
JP_Sales,Adventure,NCIS,Wii,Ubisoft,9323,0,2011
JP_Sales,Adventure,NCIS,X360,Ubisoft,9210,0,2011
JP_Sales,Adventure,NCIS 3D,3DS,Ubisoft,10179,0,2011
JP_Sales,Adventure,Net High,PSV,Marvelous Games,15427,0.02,2015
JP_Sales,Adventure,Nisekoi: Yomeiri!?,PSV,Konami Digital Entertainment,14618,0.03,2014
JP_Sales,Adventure,Nisenochigiri,PSP,Idea Factory,15321,0.02,2010
JP_Sales,Adventure,Nisenochigiri: Omoide no Saki e,PSP,Idea Factory,14654,0.03,2011
JP_Sales,Adventure,No Fate! Only the Power of Will,X360,Alchemist,16258,0.01,2010
JP_Sales,Adventure,Norn9: Norn + Nonette,PSP,Idea Factory,13978,0.04,2013
JP_Sales,Adventure,Nyaruko-San: Nafushigatai Game no You na Mono,PSV,5pb,16226,0.01,2013
JP_Sales,Adventure,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,Namco Bandai Games,13137,0.05,2010
JP_Sales,Adventure,OkamiDen,DS,Capcom,4111,0.13,2010
JP_Sales,Adventure,Okashi na Shima no Peter Pan: Sweet Never Land,PSP,Quinrose,15032,0.02,2011
JP_Sales,Adventure,Onigokko! Portable,PSP,Alchemist,16529,0.01,2013
JP_Sales,Adventure,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,3DS,D3Publisher,14328,0.03,2012
JP_Sales,Adventure,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,Banpresto,8924,0.15,2011
JP_Sales,Adventure,Ore no Yome: Anata Dake no Hanayome,X360,Idea Factory,15289,0.02,2010
JP_Sales,Adventure,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,Alchemist,15220,0.02,2010
JP_Sales,Adventure,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,Alchemist,14710,0.03,2011
JP_Sales,Adventure,Otometeki Koi Kakumei * Love Revo! Portable,PSP,Idea Factory,14924,0.02,2010
JP_Sales,Adventure,Ouka Sengoku Portable,PSP,Alchemist,16168,0.01,2012
JP_Sales,Adventure,OZMAFIA!! -vivace-,PSV,dramatic create,14604,0.03,2015
JP_Sales,Adventure,Pac-Man and the Ghostly Adventures 2,3DS,Namco Bandai Games,11454,0,2014
JP_Sales,Adventure,Pac-Man and the Ghostly Adventures 2,PS3,Namco Bandai Games,10228,0,2014
JP_Sales,Adventure,Pac-Man and the Ghostly Adventures 2,WiiU,Namco Bandai Games,11907,0,2014
JP_Sales,Adventure,Pac-Man and the Ghostly Adventures 2,X360,Namco Bandai Games,10125,0,2014
JP_Sales,Adventure,Parfait,PSV,TGL,14650,0.03,2015
JP_Sales,Adventure,Pastel Chime Continue,PSP,5pb,15419,0.02,2010
JP_Sales,Adventure,Penguin no Mondai: The World,DS,Konami Digital Entertainment,10560,0.1,2010
JP_Sales,Adventure,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,Capcom,5023,0.38,2013
JP_Sales,Adventure,Phoenix Wright: Ace Attorney Trilogy,3DS,Capcom,15832,0.02,2014
JP_Sales,Adventure,PhotoKano,PSP,Kadokawa Shoten,10857,0.09,2012
JP_Sales,Adventure,PhotoKano,PSV,Kadokawa Shoten,11785,0.07,2013
JP_Sales,Adventure,Pillow Pets,DS,GameMill Entertainment,10968,0,2011
JP_Sales,Adventure,Prince of Stride,PSV,Kadokawa Games,15694,0.02,2015
JP_Sales,Adventure,Princess Frontier Portable,PSP,Alchemist,15626,0.02,2011
JP_Sales,Adventure,Princess Isabella: A Witch's Curse,DS,GSP,11220,0,2010
JP_Sales,Adventure,Princess Isabella: A Witch's Curse,Wii,Destineer,15370,0,2010
JP_Sales,Adventure,Princess Saver! Eternal Love for My Lady,PS2,Comfort,15126,0.02,2010
JP_Sales,Adventure,Psycho-Pass,XOne,5pb,16117,0.01,2014
JP_Sales,Adventure,Rain (2013),PS3,Sony Computer Entertainment,13328,0.05,2013
JP_Sales,Adventure,Ratchet & Clank: Full Frontal Assault,PS3,Sony Computer Entertainment,7111,0,2012
JP_Sales,Adventure,Ratchet & Clank: Full Frontal Assault,PSV,Sony Computer Entertainment,16406,0,2012
